title,budget,revenue,popularity,genres,release_date,tconst,year,averageRating,numVotes,profit,ROI,year_tmdb,decade,success_category
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt0044008,1951,8.1,29127,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt0443734,2004,5.1,147,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt10476682,2019,4.7,144,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt1067106,2009,6.8,140942,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt10778144,2019,4.9,52,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt13571948,2019,3.5,31,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt16048864,2021,4.0,17,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt2131447,1979,3.2,30,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt2294459,2012,3.7,263,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt37266428,2025,3.9,48,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt4387314,2018,4.3,468,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt4776578,2015,3.2,124,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt7820614,2017,5.0,46,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt8232648,2018,7.5,209,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt9136058,2020,5.4,521,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt9387380,2018,2.5,29,125233863,1.626169315,2009,2000,High
A Christmas Carol,200000000,325233863,39.744242,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2009-11-04,tt9416854,2018,3.7,24,125233863,1.626169315,2009,2000,High
Jupiter Ascending,176000003,183987723,85.36908,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",2015-02-04,tt1617661,2015,5.3,201353,7987720,1.0453847719536686,2015,2010,Medium
The Legend of Tarzan,180000000,356743061,42.741719,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",2016-06-29,tt0918940,2016,6.2,197633,176743061,1.9819058944444445,2016,2010,High
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000,748806957,67.391328,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2005-12-07,tt0363771,2005,6.9,457105,568806957,4.16003865,2005,2000,High
X-Men: Apocalypse,178000000,543934787,139.272042,"[{""id"": 878, ""name"": ""Science Fiction""}]",2016-05-18,tt3385516,2016,6.8,491377,365934787,3.0558134101123597,2016,2010,High
The Dark Knight,185000000,1004558444,187.322927,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2008-07-16,tt0468569,2008,9.1,3157766,819558444,5.430045643243243,2008,2000,High
Up,175000000,735099082,92.201962,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",2009-05-13,tt1049413,2009,8.3,1232286,560099082,4.200566182857143,2009,2000,High
Iron Man,140000000,585174222,120.725053,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2008-04-30,tt0043678,1951,6.2,397,445174222,4.179815871428572,2008,2000,High
Iron Man,140000000,585174222,120.725053,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2008-04-30,tt0371746,2008,7.9,1221154,445174222,4.179815871428572,2008,2000,High
Iron Man,140000000,585174222,120.725053,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2008-04-30,tt3375556,2013,4.7,44,445174222,4.179815871428572,2008,2000,High
Hugo,170000000,185770160,32.319043,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2011-11-22,tt0322635,2000,8.4,13,15770160,1.0927656470588236,2011,2010,Medium
Hugo,170000000,185770160,32.319043,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2011-11-22,tt0970179,2011,7.5,348953,15770160,1.0927656470588236,2011,2010,Medium
Hugo,170000000,185770160,32.319043,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2011-11-22,tt39149806,2026,6.1,75,15770160,1.0927656470588236,2011,2010,Medium
Hugo,170000000,185770160,32.319043,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2011-11-22,tt7496196,2017,7.9,15,15770160,1.0927656470588236,2011,2010,Medium
Wild Wild West,170000000,222104681,40.748915,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 37, ""name"": ""Western""}]",1999-06-29,tt0120891,1999,4.9,173293,52104681,1.3064981235294117,1999,1990,Medium
The Mummy: Tomb of the Dragon Emperor,145000000,401128639,60.034162,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",2008-07-01,tt0859163,2008,5.2,179827,256128639,2.7664044068965516,2008,2000,High
Suicide Squad,175000000,745000000,90.23792,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2016-08-02,tt0027057,1935,4.3,148,570000000,4.257142857142857,2016,2010,High
Suicide Squad,175000000,745000000,90.23792,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2016-08-02,tt1386697,2016,5.9,758351,570000000,4.257142857142857,2016,2010,High
Evan Almighty,175000000,173000000,27.082182,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2007-06-09,tt0413099,2007,5.4,162728,-2000000,0.9885714285714285,2007,2000,Low
Edge of Tomorrow,178000000,370541256,79.456485,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",2014-05-27,tt1631867,2014,7.9,802538,192541256,2.081692449438202,2014,2010,High
Edge of Tomorrow,178000000,370541256,79.456485,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",2014-05-27,tt28812626,1961,4.0,22,192541256,2.081692449438202,2014,2010,High
Waterworld,175000000,264218220,44.640292,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",1995-07-28,tt0114898,1995,6.3,224098,89218220,1.5098184,1995,1990,Medium
G.I. Joe: The Rise of Cobra,175000000,302469017,32.852443,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2009-08-04,tt1046173,2009,5.7,221307,127469017,1.7283943828571429,2009,2000,High
Inside Out,175000000,857611174,128.655964,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2015-06-09,tt0073174,1975,5.8,741,682611174,4.90063528,2015,2010,High
Inside Out,175000000,857611174,128.655964,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2015-06-09,tt0091268,1986,6.2,299,682611174,4.90063528,2015,2010,High
Inside Out,175000000,857611174,128.655964,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2015-06-09,tt0200737,1998,7.6,54,682611174,4.90063528,2015,2010,High
Inside Out,175000000,857611174,128.655964,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2015-06-09,tt0386534,2005,5.4,627,682611174,4.90063528,2015,2010,High
Inside Out,175000000,857611174,128.655964,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2015-06-09,tt0800089,2006,5.6,11,682611174,4.90063528,2015,2010,High
Inside Out,175000000,857611174,128.655964,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2015-06-09,tt1640486,2011,4.5,1962,682611174,4.90063528,2015,2010,High
Inside Out,175000000,857611174,128.655964,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2015-06-09,tt2071483,2011,7.5,28,682611174,4.90063528,2015,2010,High
Inside Out,175000000,857611174,128.655964,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2015-06-09,tt2096673,2015,8.1,911863,682611174,4.90063528,2015,2010,High
Inside Out,175000000,857611174,128.655964,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2015-06-09,tt2608638,2013,7.2,85,682611174,4.90063528,2015,2010,High
The Jungle Book,175000000,966550600,94.199316,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",2016-04-07,tt0034928,1942,6.7,5059,791550600,5.523146285714286,2016,2010,High
The Jungle Book,175000000,966550600,94.199316,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",2016-04-07,tt0061852,1967,7.6,212863,791550600,5.523146285714286,2016,2010,High
The Jungle Book,175000000,966550600,94.199316,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",2016-04-07,tt0110213,1994,6.1,20141,791550600,5.523146285714286,2016,2010,High
The Jungle Book,175000000,966550600,94.199316,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",2016-04-07,tt2226178,2014,7.2,79,791550600,5.523146285714286,2016,2010,High
The Jungle Book,175000000,966550600,94.199316,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",2016-04-07,tt3040964,2016,7.3,305249,791550600,5.523146285714286,2016,2010,High
Iron Man 2,200000000,623933331,77.300194,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",2010-04-28,tt1228705,2010,6.9,935109,423933331,3.119666655,2010,2010,High
Snow White and the Huntsman,170000000,396600000,77.178973,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",2012-05-30,tt1735898,2012,6.1,314611,226600000,2.3329411764705883,2012,2010,High
Maleficent,180000000,758539785,110.620647,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",2014-05-28,tt1587310,2014,6.9,423593,578539785,4.214109916666667,2014,2010,High
Dawn of the Planet of the Apes,170000000,710644566,243.791743,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2014-06-26,tt2103281,2014,7.6,510615,540644566,4.180262152941176,2014,2010,High
47 Ronin,175000000,150962475,41.796339,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2013-12-06,tt0111170,1994,6.4,609,-24037525,0.8626427142857143,2013,2010,Low
47 Ronin,175000000,150962475,41.796339,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2013-12-06,tt1335975,2013,6.2,179362,-24037525,0.8626427142857143,2013,2010,Low
Captain America: The Winter Soldier,170000000,714766572,72.225265,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",2014-03-20,tt1843866,2014,7.7,969311,544766572,4.204509247058824,2014,2010,High
Shrek Forever After,165000000,752600867,44.041186,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2010-05-16,tt0892791,2010,6.3,245099,587600867,4.561217375757575,2010,2010,High
Tomorrowland,190000000,209154322,130.311355,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",2015-05-19,tt1964418,2015,6.4,199343,19154322,1.1008122210526317,2015,2010,Medium
Tomorrowland,190000000,209154322,130.311355,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",2015-05-19,tt7728220,2017,4.6,62,19154322,1.1008122210526317,2015,2010,Medium
Big Hero 6,165000000,652105443,203.73459,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2014-10-24,tt2245084,2014,7.8,551702,487105443,3.9521542,2014,2010,High
Wreck-It Ralph,165000000,471222889,62.341073,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",2012-11-01,tt1772341,2012,7.7,497378,306222889,2.855896296969697,2012,2010,High
The Polar Express,165000000,305875730,47.323228,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2004-11-10,tt0338348,2004,6.6,270806,140875730,1.853792303030303,2004,2000,High
Independence Day: Resurgence,165000000,389681935,48.775723,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",2016-06-22,tt1628841,2016,5.2,199210,224681935,2.3617086969696968,2016,2010,High
How to Train Your Dragon,165000000,494878759,67.263269,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2010-03-05,tt0892769,2010,8.1,891124,329878759,2.999265206060606,2010,2010,High
How to Train Your Dragon,165000000,494878759,67.263269,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2010-03-05,tt26743210,2025,7.7,131203,329878759,2.999265206060606,2010,2010,High
Terminator 3: Rise of the Machines,200000000,435000000,69.405188,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2003-07-02,tt0181852,2003,6.3,436531,235000000,2.175,2003,2000,High
Terminator 3: Rise of the Machines,200000000,435000000,69.405188,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2003-07-02,tt33397603,2007,7.2,30,235000000,2.175,2003,2000,High
Guardians of the Galaxy,170000000,773328629,481.098624,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2014-07-30,tt2015381,2014,8.0,1360438,603328629,4.548991935294118,2014,2010,High
Interstellar,165000000,675120017,724.247784,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",2014-11-05,tt0816692,2014,8.7,2513998,510120017,4.0916364666666665,2014,2010,High
Inception,160000000,825532764,167.58371,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]",2010-07-14,tt1375666,2010,8.8,2807311,665532764,5.159579775,2010,2010,High
Shin Godzilla,15000000,77000000,9.476999,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",2016-07-29,tt4262980,2016,6.9,45552,62000000,5.133333333333334,2016,2010,Medium
The Hobbit: An Unexpected Journey,250000000,1021103568,108.849621,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",2012-11-26,tt0903624,2012,7.8,925988,771103568,4.084414272,2012,2010,High
The Fast and the Furious,38000000,207283925,6.909942,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-06-22,tt0046969,1954,5.4,1803,169283925,5.454840131578948,2001,2000,High
The Fast and the Furious,38000000,207283925,6.909942,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-06-22,tt0232500,2001,6.8,456175,169283925,5.454840131578948,2001,2000,High
The Curious Case of Benjamin Button,150000000,333932083,60.269279,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",2008-11-24,tt0421715,2008,7.8,743558,183932083,2.2262138866666668,2008,2000,High
